account,date,daily_pnl,trades_count,avg_trade_size_usd,win_rate,long_short_ratio,classification,freq_segment,consistency_segment,size_segment,next_day_pnl,next_day_profitable
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-30,0.0,15,2392.239333333333,0.0,1.512396694214876,Greed,Infrequent,Inconsistent,Large Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-02,0.0,3,8894.193333333335,0.0,0.421259842519685,Greed,Infrequent,Inconsistent,Large Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,0.0,6,6065.75,0.0,0.49852507374631266,Greed,Infrequent,Inconsistent,Large Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-04,0.0,1,2128.95,0.0,0.2576271186440678,Greed,Infrequent,Inconsistent,Large Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-05,0.0,8,2863.6875,0.0,0.3735632183908046,Greed,Infrequent,Inconsistent,Large Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-06,0.0,25,2910.8484000000003,0.0,0.34823529411764703,Extreme Greed,Infrequent,Inconsistent,Large Size,10647.977,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-09,10647.977,1,38563.98,1.0,0.6261682242990654,Greed,Infrequent,Inconsistent,Large Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-24,0.0,2,2258.9,0.0,0.6937984496124031,Extreme Greed,Infrequent,Inconsistent,Large Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-25,0.0,14,3981.5714285714284,0.0,1.649214659685864,Extreme Greed,Infrequent,Inconsistent,Large Size,262.95,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-26,262.95,55,1671.9961818181819,0.2909090909090909,0.64,Greed,Frequent,Inconsistent,Small Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-27,0.0,1,11300.0,0.0,1.9391634980988592,Greed,Infrequent,Inconsistent,Large Size,1474.79,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-28,1474.79,70,1620.264857142857,0.5428571428571428,0.4604105571847507,Greed,Frequent,Inconsistent,Small Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,0.0,37,837.1502702702703,0.0,1.713991769547325,Greed,Frequent,Inconsistent,Small Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-04,0.0,1,15000.0,0.0,0.8349159970781592,Greed,Infrequent,Inconsistent,Large Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-07,0.0,54,772.9157407407408,0.0,1.687830687830688,Fear,Frequent,Inconsistent,Small Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-10,0.0,24,2206.1225,0.0,0.6805293005671077,Fear,Infrequent,Inconsistent,Large Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-14,0.0,5,3058.91,0.0,0.47373107747105964,Neutral,Infrequent,Inconsistent,Large Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-15,0.0,7,1628.5714285714287,0.0,1.5961002785515321,Neutral,Infrequent,Inconsistent,Small Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-16,0.0,6,1650.0,0.0,1.0267857142857142,Neutral,Infrequent,Inconsistent,Small Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-18,0.0,9,701.2211111111111,0.0,1.6816,Neutral,Infrequent,Inconsistent,Small Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,0.0,18,374.33,0.0,0.6589902568644819,Greed,Infrequent,Inconsistent,Small Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-22,0.0,14,1038.095,0.0,1.1042944785276074,Neutral,Infrequent,Inconsistent,Small Size,81776.7151,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-25,81776.7151,137,1940.033503649635,0.9927007299270073,2.1074626865671644,Fear,Frequent,Inconsistent,Large Size,8230.0,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-26,8230.0,1,23710.0,1.0,0.49049429657794674,Extreme Fear,Infrequent,Inconsistent,Large Size,8517.7655,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-27,8517.7655,13,2059.193846153846,1.0,0.8388429752066116,Extreme Fear,Infrequent,Inconsistent,Large Size,15700.5,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-28,15700.5,3,7567.57,0.6666666666666666,1.0838445807770962,Extreme Fear,Infrequent,Inconsistent,Large Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,0.0,14,791.3578571428571,0.0,1.5217391304347827,Extreme Fear,Infrequent,Inconsistent,Small Size,10915.212,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-02,10915.212,25,1366.0404,1.0,1.062015503875969,Fear,Infrequent,Inconsistent,Small Size,17247.427499999998,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,17247.427499999998,16,3784.509375,0.625,2.5883777239709445,Fear,Infrequent,Inconsistent,Large Size,169132.29611,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,169132.29611,155,3030.0763225806454,0.4967741935483871,2.672782874617737,Extreme Fear,Frequent,Inconsistent,Large Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,0.0,10,496.50100000000003,0.0,0.9260377358490566,Fear,Infrequent,Inconsistent,Small Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,0.0,7,480.2857142857143,0.0,1.1950207468879668,Fear,Infrequent,Inconsistent,Small Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-09,0.0,21,232.88047619047617,0.0,1.9936842105263157,Fear,Infrequent,Inconsistent,Small Size,-2680.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,-2680.0,35,678.8711428571429,0.0,1.1707680835197614,Extreme Fear,Frequent,Inconsistent,Small Size,0.0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,0.0,1,5925.5,0.0,1.439252336448598,Neutral,Infrequent,Inconsistent,Large Size,-3546.9,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,-3546.9,12,1581.1591666666666,0.0,0.6111535523300229,Fear,Infrequent,Inconsistent,Small Size,-4526.698469,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-13,-4526.698469,5,2040.0,0.0,1.2697594501718212,Neutral,Infrequent,Inconsistent,Large Size,7848.0,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,7848.0,3,2675.8333333333335,1.0,1.386058981233244,Fear,Infrequent,Inconsistent,Large Size,6335.6,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,6335.6,6,1444.0666666666666,1.0,0.4371029224904701,Fear,Infrequent,Inconsistent,Small Size,14609.800000000001,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,14609.800000000001,44,825.0,1.0,1.0802069857697283,Fear,Frequent,Inconsistent,Small Size,18374.63,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-20,18374.63,55,1135.2727272727273,0.8545454545454545,1.194905869324474,Fear,Frequent,Inconsistent,Small Size,-9046.14,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-21,-9046.14,17,1703.0882352941176,0.4117647058823529,0.5421903052064632,Fear,Infrequent,Inconsistent,Small Size,,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-19,-0.20400000000000001,9,169.64555555555555,0.1111111111111111,1.8235294117647058,Neutral,Infrequent,Consistent,Small Size,1166.248788,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-22,1166.248788,48,1125.4704166666668,0.2916666666666667,1.5,Greed,Frequent,Consistent,Small Size,90.2,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-26,90.2,2,4627.9,0.5,4.0,Neutral,Infrequent,Consistent,Large Size,1.71544,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-29,1.71544,2,1034.4299999999998,0.5,0.39622641509433965,Greed,Infrequent,Consistent,Small Size,3639.3031690000003,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,3639.3031690000003,88,2478.8488636363636,0.8977272727272727,0.44155844155844154,Greed,Frequent,Consistent,Large Size,1024.70728,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,1024.70728,52,1469.9592307692308,0.9423076923076923,4.7272727272727275,Greed,Frequent,Consistent,Small Size,5491.768834,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,5491.768834,170,2730.2580588235296,0.8588235294117647,1.7164179104477613,Greed,Frequent,Consistent,Large Size,1670.012358,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,1670.012358,64,3161.86234375,0.84375,1.1363636363636365,Extreme Greed,Frequent,Consistent,Large Size,477.6248299999999,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,477.6248299999999,97,1619.0532989690723,0.6288659793814433,0.6440677966101694,Greed,Frequent,Consistent,Small Size,4325.827543,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,4325.827543,95,2488.1485263157892,0.8,0.6833333333333333,Extreme Greed,Frequent,Consistent,Large Size,3053.31353,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,3053.31353,35,3363.1262857142856,0.7714285714285715,0.5,Greed,Frequent,Consistent,Large Size,1858.7985700000002,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,1858.7985700000002,21,4668.662857142857,0.7142857142857143,0.4666666666666667,Extreme Greed,Infrequent,Consistent,Large Size,3894.1050699999996,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,3894.1050699999996,86,4279.456162790698,0.46511627906976744,0.660377358490566,Greed,Frequent,Consistent,Large Size,1418.55293,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-23,1418.55293,143,776.966013986014,0.958041958041958,10.916666666666666,Extreme Greed,Frequent,Consistent,Small Size,-30.7705,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,-30.7705,5,896.0260000000001,0.0,0.6666666666666666,Greed,Infrequent,Consistent,Small Size,4416.8473,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,4416.8473,37,5180.734324324325,0.918918918918919,2.25,Greed,Frequent,Consistent,Large Size,312.130593,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,312.130593,55,3759.7450909090912,0.34545454545454546,1.1,Extreme Greed,Frequent,Consistent,Large Size,2503.747235,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,2503.747235,45,3802.380666666667,0.8666666666666667,2.2142857142857144,Extreme Greed,Frequent,Consistent,Large Size,8493.192736,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,8493.192736,109,3402.198532110092,0.8899082568807339,1.0714285714285714,Extreme Greed,Frequent,Consistent,Large Size,8244.241409,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,8244.241409,137,3452.370072992701,0.9343065693430657,0.37,Extreme Greed,Frequent,Consistent,Large Size,1674.715167,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,1674.715167,24,2510.5745833333335,0.875,9.333333333333334,Extreme Greed,Infrequent,Consistent,Large Size,8361.086245,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,8361.086245,79,4946.1478481012655,0.6835443037974683,0.8372093023255814,Extreme Greed,Frequent,Consistent,Large Size,26773.771643,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,26773.771643,287,5485.087665505226,0.8815331010452961,1.158273381294964,Extreme Greed,Frequent,Consistent,Large Size,19791.026041,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,19791.026041,180,4676.724,0.9055555555555556,0.44,Extreme Greed,Frequent,Consistent,Large Size,6814.825139,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,6814.825139,82,3990.4636585365856,0.8780487804878049,1.4848484848484849,Extreme Greed,Frequent,Consistent,Large Size,4271.886236,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,4271.886236,67,2740.047462686567,0.8805970149253731,0.3958333333333333,Extreme Greed,Frequent,Consistent,Large Size,9949.501624,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,9949.501624,117,5625.459401709401,0.8290598290598291,2.4411764705882355,Extreme Greed,Frequent,Consistent,Large Size,2482.9272,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,2482.9272,42,5237.472619047619,0.6904761904761905,9.5,Extreme Greed,Frequent,Consistent,Large Size,3588.179495,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,3588.179495,42,4202.844047619047,0.9285714285714286,0.4,Extreme Greed,Frequent,Consistent,Large Size,3039.166,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,3039.166,8,12880.10625,0.875,0.14285714285714285,Extreme Greed,Infrequent,Consistent,Large Size,3400.385378,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,3400.385378,17,11756.876470588235,0.8823529411764706,0.125,Extreme Greed,Infrequent,Consistent,Large Size,5509.2545,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,5509.2545,35,7132.707714285714,0.9142857142857143,0.7222222222222222,Extreme Greed,Frequent,Consistent,Large Size,73.61088,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,73.61088,7,705.8557142857143,0.8571428571428571,3.6,Extreme Greed,Infrequent,Consistent,Small Size,1244.6384,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,1244.6384,6,8540.285,0.8333333333333334,2.1666666666666665,Extreme Greed,Infrequent,Consistent,Large Size,842.799493,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,842.799493,10,18098.891,0.5,2.4285714285714284,Extreme Greed,Infrequent,Consistent,Large Size,2593.147623,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,2593.147623,59,2446.8210169491526,0.9491525423728814,0.725,Greed,Frequent,Consistent,Large Size,2097.182,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-21,2097.182,23,4256.877391304348,0.9565217391304348,13.0,Extreme Greed,Infrequent,Consistent,Large Size,1297.018477,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-24,1297.018477,19,4873.274210526315,0.7894736842105263,3.75,Greed,Infrequent,Consistent,Large Size,3195.3074,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,3195.3074,111,1572.7824324324324,0.9819819819819819,0.07272727272727272,Extreme Greed,Frequent,Consistent,Small Size,-38.78086,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,-38.78086,11,1163.5172727272727,0.0,1.0,Extreme Greed,Infrequent,Consistent,Small Size,227.85100799999998,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,227.85100799999998,10,1530.983,0.9,12.0,Extreme Greed,Infrequent,Consistent,Small Size,1100.57514,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,1100.57514,45,2246.753777777778,0.9777777777777777,0.022727272727272728,Extreme Greed,Frequent,Consistent,Large Size,2507.122467,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,2507.122467,48,4260.021458333334,0.8333333333333334,0.7111111111111111,Extreme Greed,Frequent,Consistent,Large Size,126.7884,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,126.7884,2,3443.955,0.5,3.0,Greed,Infrequent,Consistent,Large Size,5296.433789,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,5296.433789,82,3723.111585365854,0.9146341463414634,0.20481927710843373,Extreme Greed,Frequent,Consistent,Large Size,1218.4267,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,1218.4267,2,24387.135,0.5,0.034482758620689655,Extreme Greed,Infrequent,Consistent,Large Size,2237.798674,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,2237.798674,93,2815.611935483871,0.7634408602150538,0.5,Extreme Greed,Frequent,Consistent,Large Size,6621.451755,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,6621.451755,71,4651.021830985916,0.8591549295774648,1.069767441860465,Greed,Frequent,Consistent,Large Size,461.97292000000004,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,461.97292000000004,43,1637.1216279069768,0.6976744186046512,0.7540983606557377,Greed,Frequent,Consistent,Small Size,3774.08872,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,3774.08872,38,6344.664210526315,0.9210526315789473,0.782608695652174,Greed,Frequent,Consistent,Large Size,2467.702221,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,2467.702221,46,3952.523695652174,0.9347826086956522,1.9375,Greed,Frequent,Consistent,Large Size,2441.4683999999997,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,2441.4683999999997,14,6968.785000000001,0.9285714285714286,13.0,Greed,Infrequent,Consistent,Large Size,360.32138,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,360.32138,12,3366.369166666667,0.3333333333333333,1.2758620689655173,Greed,Infrequent,Consistent,Large Size,-13.844579999999999,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,-13.844579999999999,7,47.215714285714284,0.14285714285714285,0.09090909090909091,Neutral,Infrequent,Consistent,Small Size,0.916,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,0.916,2,41.15,0.5,0.2,Greed,Infrequent,Consistent,Small Size,0.0,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,0.0,1,47.59,0.0,0.5,Greed,Infrequent,Consistent,Small Size,1.56576,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,1.56576,3,46.46,0.3333333333333333,12.0,Greed,Infrequent,Consistent,Small Size,0.0,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,0.0,1,10.56,0.0,1.3897058823529411,Extreme Greed,Infrequent,Consistent,Small Size,-1.40304,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,-1.40304,1,11.97,0.0,25.333333333333332,Greed,Infrequent,Consistent,Small Size,0.01574,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,0.01574,7,16.731428571428573,0.42857142857142855,5.416666666666667,Extreme Greed,Infrequent,Consistent,Small Size,3634.56814,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,3634.56814,153,1401.238888888889,0.9607843137254902,0.4971857410881801,Extreme Greed,Frequent,Consistent,Small Size,1567.4026840000001,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,1567.4026840000001,23,7024.881304347826,0.34782608695652173,0.16285714285714287,Greed,Infrequent,Consistent,Large Size,323.34897900000016,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,323.34897900000016,52,3563.27,0.07692307692307693,0.2786234281932495,Extreme Greed,Frequent,Consistent,Large Size,8276.625256,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,8276.625256,26,4533.178461538461,0.9615384615384616,1.3601609657947686,Extreme Greed,Infrequent,Consistent,Large Size,-33.03286,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,-33.03286,36,1667.6102777777778,0.027777777777777776,0.9296875,Extreme Greed,Frequent,Consistent,Small Size,126.32543000000001,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,126.32543000000001,14,469.7357142857143,0.9285714285714286,1.9982332155477032,Extreme Greed,Infrequent,Consistent,Small Size,758.93225,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,758.93225,10,5082.063,0.4,0.6693037974683544,Extreme Greed,Infrequent,Consistent,Large Size,3146.294798,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,3146.294798,67,1978.6264179104478,0.9552238805970149,0.7807339449541284,Extreme Greed,Frequent,Consistent,Large Size,2507.193252,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,2507.193252,115,1492.9519130434783,0.9478260869565217,1.0014005602240896,Extreme Greed,Frequent,Consistent,Small Size,13027.2866,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,13027.2866,235,2927.3372765957447,0.8723404255319149,0.5617399438727783,Extreme Greed,Frequent,Consistent,Large Size,3509.273443,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,3509.273443,219,1042.2276712328767,0.8995433789954338,0.8307579102281089,Greed,Frequent,Consistent,Small Size,24.404600000000002,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,24.404600000000002,8,1607.23625,0.5,0.5493087557603686,Greed,Infrequent,Consistent,Small Size,657.693565,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,657.693565,51,1163.6007843137254,0.9803921568627451,0.7902364607170099,Greed,Frequent,Consistent,Small Size,3429.9583199999997,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,3429.9583199999997,53,3870.1449056603774,0.9433962264150944,0.421259842519685,Greed,Frequent,Consistent,Large Size,11206.706221,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,11206.706221,232,2729.2947413793104,0.9525862068965517,7.493333333333333,Extreme Greed,Frequent,Consistent,Large Size,3710.36178,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,3710.36178,49,4625.799183673469,0.9183673469387755,2.5340136054421767,Greed,Frequent,Consistent,Large Size,3944.7294389999997,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,3944.7294389999997,50,4342.4238000000005,0.94,1.4285714285714286,Greed,Frequent,Consistent,Large Size,104.68064,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,104.68064,9,4696.798888888889,0.4444444444444444,0.5027322404371585,Greed,Infrequent,Consistent,Large Size,-3249.381438,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,-3249.381438,33,7728.827272727272,0.21212121212121213,1.1845637583892616,Extreme Greed,Frequent,Consistent,Large Size,16210.341667,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,16210.341667,409,1671.0059413202935,0.9657701711491442,1.3482142857142858,Extreme Greed,Frequent,Consistent,Small Size,548.62199,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,548.62199,35,2301.3917142857144,0.9714285714285714,0.5551401869158878,Extreme Greed,Frequent,Consistent,Large Size,3540.716915,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,3540.716915,137,1282.6185401459854,0.9416058394160584,0.6937984496124031,Extreme Greed,Frequent,Consistent,Small Size,2582.715893,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,2582.715893,128,1981.91671875,0.953125,1.9391634980988592,Greed,Frequent,Consistent,Large Size,1150.332823,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,1150.332823,37,3275.1991891891894,0.918918918918919,0.4604105571847507,Greed,Frequent,Consistent,Large Size,45.381082,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,45.381082,36,1330.8616666666667,0.7777777777777778,0.9279661016949152,Greed,Frequent,Consistent,Small Size,5049.257348,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,5049.257348,134,2169.4271641791042,0.8208955223880597,0.33375,Greed,Frequent,Consistent,Large Size,6216.099195999999,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,6216.099195999999,172,2295.991569767442,0.6976744186046512,0.4660894660894661,Extreme Greed,Frequent,Consistent,Large Size,9609.447365,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,9609.447365,148,4026.3325675675674,0.7702702702702703,1.24822695035461,Greed,Frequent,Consistent,Large Size,14982.681725,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,14982.681725,351,2940.937606837607,0.7492877492877493,0.8463925523661753,Fear,Frequent,Consistent,Large Size,1985.815595,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,1985.815595,76,1605.050657894737,0.9736842105263158,0.8349159970781592,Greed,Frequent,Consistent,Small Size,14.590934,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-05,14.590934,20,2107.2529999999997,0.75,1.1332236842105263,Neutral,Infrequent,Consistent,Large Size,2055.538866,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-06,2055.538866,73,4675.59698630137,0.273972602739726,2.153703703703704,Neutral,Frequent,Consistent,Large Size,2648.450789,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-07,2648.450789,58,3997.0581034482757,0.7068965517241379,1.687830687830688,Fear,Frequent,Consistent,Large Size,235.47104,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-08,235.47104,2,6882.275,0.5,3.6370967741935485,Fear,Infrequent,Consistent,Large Size,627.556755,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-09,627.556755,71,1530.2932394366196,0.9295774647887324,1.2738095238095237,Neutral,Frequent,Consistent,Small Size,990.674468,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-10,990.674468,58,2647.6505172413795,0.603448275862069,0.6805293005671077,Fear,Frequent,Consistent,Large Size,1053.5230999999999,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-11,1053.5230999999999,5,7386.992,0.6,0.7448559670781894,Neutral,Infrequent,Consistent,Large Size,-22303.603584,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-12,-22303.603584,118,2953.0322881355933,0.23728813559322035,0.6496,Neutral,Frequent,Consistent,Large Size,2390.12335,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,2390.12335,101,1278.79198019802,0.8316831683168316,0.7631917631917632,Neutral,Frequent,Consistent,Small Size,462.740727,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,462.740727,28,3875.14,0.6785714285714286,1.5961002785515321,Neutral,Infrequent,Consistent,Large Size,14.54605,1
